timestamp,kw_energy_consumption,prediction,anomaly_score,anomaly_likelihood
2010-10-12 16:00:00,49.9,57.58240998290865,0.025,0.23729455436852886
2010-10-12 17:00:00,56.5,57.58240998290865,0.05,0.24457996497266832
2010-10-12 18:00:00,63.1,48.46423862253508,0.025,0.2519841720178968
2010-10-12 19:00:00,54.1,35.664269462419725,0.025,0.2519841720178968
2010-10-12 20:00:00,34.7,24.21166514299999,0.025,0.25950499825323536
2010-10-12 21:00:00,8.3,24.21166514299999,0.025,0.26714010360487517
2010-10-12 22:00:00,8.1,8.1,0.075,0.2907052828353186
2010-10-12 23:00:00,22.0,22.0,0.025,0.2907052828353186
2010-10-13 00:00:00,26.5,14.509258343535599,0.025,0.29877090258217043
2010-10-13 01:00:00,25.0,14.509258343535599,0.1,0.33200187089850863
2010-10-13 02:00:00,24.2,7.984255583016379,0.25,0.41141290313581957
2010-10-13 03:00:00,24.3,43.99127404011958,0.275,0.49464163469113143
2010-10-13 04:00:00,33.2,23.082159999999995,0.125,0.53192705907532889
2010-10-13 05:00:00,45.0,46.7675425046957,0.775,0.78280904086158953
2010-10-13 06:00:00,47.9,44.60100785159286,0.0,0.77587285550340446
2010-10-13 07:00:00,44.4,57.53726662413767,0.025,0.77587285550340446
2010-10-13 08:00:00,56.7,57.53726662413767,0.0,0.75432667898614669
2010-10-13 09:00:00,63.1,47.84511179463568,0.0,0.74690499179330028
2010-10-13 10:00:00,57.8,44.540705496115,0.0,0.73936702304583024
2010-10-13 11:00:00,47.8,43.424643898336384,0.0,0.70810202357460239
2010-10-13 12:00:00,47.8,45.081923032082805,0.05,0.64085870768606967
2010-10-13 13:00:00,51.4,38.98102429751188,0.275,0.64085870768606967
2010-10-13 14:00:00,49.2,42.871376530394045,0.05,0.61431945262645637
2010-10-13 15:00:00,47.0,50.10140417529579,0.075,0.35784237013851483
2010-10-13 16:00:00,56.0,58.66118245207922,0.075,0.38435144322133941
2010-10-13 17:00:00,61.6,57.862827716455456,0.025,0.38435144322133941
2010-10-13 18:00:00,57.8,58.98397940151882,0.05,0.40233855647062544
2010-10-13 19:00:00,48.6,34.94381073247509,0.1,0.43890267492513402
2010-10-13 20:00:00,37.9,23.640050529999996,0.075,0.46669046570049977
2010-10-13 21:00:00,8.1,7.984255583016379,0.025,0.47599610660544878
2010-10-13 22:00:00,8.2,8.2,0.05,0.47599610660544878
2010-10-13 23:00:00,20.4,20.4,0.175,0.4389026728642349
2010-10-14 00:00:00,25.2,24.23571592006999,0.0,0.4205348939893272
2010-10-14 01:00:00,11.0,24.23571592006999,0.05,0.41141290313581957
2010-10-14 02:00:00,8.3,24.23571592006999,0.15,0.4389026728642349
2010-10-14 03:00:00,8.2,33.278844599742996,0.075,0.45740299606003731
2010-10-14 04:00:00,15.4,33.278844599742996,0.05,0.45983300215452416
2010-10-14 05:00:00,46.1,46.837279753286985,0.025,0.43156916348056817
2010-10-14 06:00:00,48.6,48.6,0.025,0.41291038516601797
2010-10-14 07:00:00,50.4,58.62878558106317,0.075,0.43156916348056817
2010-10-14 08:00:00,63.9,58.62878558106317,0.025,0.42221795267005047
2010-10-14 09:00:00,72.0,60.21014990674422,0.0,0.35825874962867699
2010-10-14 10:00:00,68.1,47.82210477937147,0.0,0.35825874962867699
2010-10-14 11:00:00,55.2,47.82210477937147,0.025,0.34939326903628798
2010-10-14 12:00:00,52.7,51.307891199999986,0.1,0.33191074076543858
2010-10-14 13:00:00,53.5,49.204492504831,0.0,0.30636890862957511
2010-10-14 14:00:00,51.6,46.837279753286985,0.075,0.31478675283564805
2010-10-14 15:00:00,51.1,59.517956992609285,0.075,0.33191074141023325
2010-10-14 16:00:00,61.3,59.517956992609285,0.0,0.32330195357467573
2010-10-14 17:00:00,65.3,60.05256989482649,0.025,0.30636890925303584
2010-10-14 18:00:00,58.3,48.53347692504218,0.075,0.32330195357467573
2010-10-14 19:00:00,49.0,37.824609181258545,0.075,0.34939326903628798
2010-10-14 20:00:00,17.0,8.273168543351357,0.05,0.36720131223590369
2010-10-14 21:00:00,7.4,8.273168543351357,0.05,0.37621650121931827
2010-10-14 22:00:00,23.0,23.0,0.125,0.38529974119919341
2010-10-14 23:00:00,21.6,25.304169027829392,0.075,0.41291038793288082
2010-10-15 00:00:00,21.2,11.206225908517297,0.0,0.38529974119919341
2010-10-15 01:00:00,20.5,8.273168543351357,0.05,0.37621649987076511
2010-10-15 02:00:00,20.3,8.273168543351357,0.125,0.42221795267005047
2010-10-15 03:00:00,20.7,14.067520294412546,0.05,0.43156916348056817
2010-10-15 04:00:00,41.5,15.203854686783139,0.2,0.47879808930774326
2010-10-15 05:00:00,60.2,47.82210477937147,0.125,0.49781131133113798
2010-10-15 06:00:00,58.3,44.540705496115,0.0,0.4787980878924063
2010-10-15 07:00:00,46.3,59.84009203174783,0.0,0.4598330000393005
2010-10-15 08:00:00,61.3,59.84009203174783,0.125,0.4598330000393005
2010-10-15 09:00:00,69.0,60.27806442222348,0.0,0.43156916068769502
2010-10-15 10:00:00,58.1,62.89464509555643,0.0,0.43156916068769502
2010-10-15 11:00:00,49.7,52.502582341296,0.05,0.43156916068769502
2010-10-15 12:00:00,44.0,51.24552383999998,0.05,0.40365152166943652
2010-10-15 13:00:00,44.0,51.67505973369998,0.025,0.39444634324450178
2010-10-15 14:00:00,46.6,51.24552383999998,0.025,0.33191073818625982
2010-10-15 15:00:00,44.5,61.4562515668895,0.0,0.2898395951299888
2010-10-15 16:00:00,51.7,61.4562515668895,0.0,0.2898395951299888
2010-10-15 17:00:00,50.1,61.4562515668895,0.0,0.2898395951299888
2010-10-15 18:00:00,50.2,49.143144753381705,0.025,0.25809758305444896
2010-10-15 19:00:00,20.5,8.273168543351357,0.425,0.40365152510893854
2010-10-15 20:00:00,5.4,8.018978908111464,0.125,0.45038191624855672
2010-10-15 21:00:00,5.2,11.206225908517297,0.175,0.49781131203979678
2010-10-15 22:00:00,4.9,5.020561846580092,0.125,0.5263269667775331
2010-10-15 23:00:00,9.0,4.984393292606065,0.1,0.55470830104193669
2010-10-16 00:00:00,23.0,23.640050529999996,0.0,0.54527170230928779
2010-10-16 01:00:00,10.5,22.027839606128786,0.1,0.58281186249404948
2010-10-16 02:00:00,4.8,8.273168543351357,0.025,0.5920937628886852
2010-10-16 03:00:00,4.8,4.8,0.1,0.62865849681742758
2010-10-16 04:00:00,4.8,4.8,0.525,0.78963152810504611
2010-10-16 05:00:00,13.3,12.905624276817548,0.075,0.68130626722526033
2010-10-16 06:00:00,38.8,61.4562515668895,0.125,0.68130626722526033
2010-10-16 07:00:00,48.9,61.4562515668895,0.15,0.67274752237435553
2010-10-16 08:00:00,57.4,57.4,0.025,0.63763503539943878
2010-10-16 09:00:00,56.6,42.291258576253384,0.075,0.6286584887595561
2010-10-16 10:00:00,46.2,43.424643898336384,0.1,0.6640969725388215
2010-10-16 11:00:00,40.5,43.424643898336384,0.075,0.65535860270859625
2010-10-16 12:00:00,40.6,42.871376530394045,0.05,0.66409697318665972
2010-10-16 13:00:00,38.9,43.424643898336384,0.1,0.66409697318665972
2010-10-16 14:00:00,42.8,42.8,0.05,0.48830138028515258
2010-10-16 15:00:00,46.8,30.553363829999995,0.275,0.56411400544715384
2010-10-16 16:00:00,34.6,12.905624276817548,0.25,0.61049842673022436
2010-10-16 17:00:00,11.6,8.273168543351357,0.05,0.57348357886162216
2010-10-16 18:00:00,5.3,8.273168543351357,0.125,0.61049842468629734
2010-10-16 19:00:00,5.3,8.273168543351357,0.15,0.63763504605646992
2010-10-16 20:00:00,5.2,5.0859909806883,0.225,0.68130627800598442
2010-10-16 21:00:00,5.0,5.1201936864818105,0.0,0.65535860794243039
2010-10-16 22:00:00,4.8,9.029842070996608,0.025,0.64653654264618132
2010-10-16 23:00:00,13.5,23.040258399999995,0.0,0.61049842127975218
2010-10-17 00:00:00,17.0,10.593589999999999,0.05,0.61049842127975218
2010-10-17 01:00:00,4.8,4.998894906376087,0.025,0.51682950564169028
2010-10-17 02:00:00,4.8,8.018978908111464,0.0,0.4222179491942657
2010-10-17 03:00:00,5.0,5.0,0.0,0.40365152029363571
2010-10-17 04:00:00,4.8,4.8,0.475,0.53580947791044919
2010-10-17 05:00:00,5.9,5.9,0.0,0.47879808081572139
2010-10-17 06:00:00,9.7,12.905624276817548,0.025,0.40365151822993461
2010-10-17 07:00:00,42.3,59.14756326777585,0.1,0.44095887854447113
2010-10-17 08:00:00,51.4,59.14756326777585,0.025,0.44095887854447113
2010-10-17 09:00:00,48.6,40.5698212761786,0.05,0.45983299651392806
2010-10-17 10:00:00,44.5,40.5698212761786,0.0,0.44095887854447113
2010-10-17 11:00:00,41.6,38.91870190578082,0.0,0.43156915789482198
2010-10-17 12:00:00,41.0,38.91870190578082,0.075,0.4598329972190025
2010-10-17 13:00:00,43.7,37.824609181258545,0.125,0.50732248704071325
2010-10-17 14:00:00,43.0,43.0,0.125,0.37621649784793554
2010-10-17 15:00:00,42.8,34.495504,0.025,0.38529973848249921
2010-10-17 16:00:00,28.4,11.761529319308,0.075,0.40365152304523733
2010-10-17 17:00:00,10.0,4.889754667020898,0.025,0.37621649852221206
2010-10-17 18:00:00,5.3,8.273168543351357,0.0,0.36720130955976593
2010-10-17 19:00:00,5.3,5.012828266914628,0.15,0.40365152442103813
2010-10-17 20:00:00,5.4,5.098979786840239,0.275,0.50732249412621466
2010-10-17 21:00:00,5.0,5.098979786840239,0.0,0.50732249412621466
2010-10-17 22:00:00,5.0,13.471522086414577,0.0,0.47879809072308022
2010-10-17 23:00:00,4.8,16.975567059882593,0.025,0.44095888555341656
2010-10-18 00:00:00,9.3,20.417859856658186,0.35,0.5263269667775331
2010-10-18 01:00:00,4.8,4.699994573082649,0.2,0.5920937628886852
2010-10-18 02:00:00,16.1,4.921765046820341,0.025,0.57348357607516876
2010-10-18 03:00:00,17.6,41.65924729739705,0.025,0.57348357607516876
2010-10-18 04:00:00,12.1,12.1,0.075,0.60132426035146014
2010-10-18 05:00:00,36.6,59.14756326777585,0.05,0.56411399985116939
2010-10-18 06:00:00,38.1,59.14756326777585,0.2,0.53580948143951268
2010-10-18 07:00:00,42.0,59.14756326777585,0.125,0.5828118597206644
2010-10-18 08:00:00,57.9,59.14756326777585,0.1,0.6228767476698468
2010-10-18 09:00:00,60.5,60.5,0.025,0.6228767476698468
2010-10-18 10:00:00,47.1,44.519945693096346,0.175,0.55676689641815225
2010-10-18 11:00:00,45.2,43.90700699576101,0.025,0.48903416905533081
2010-10-18 12:00:00,43.0,43.90700699576101,0.05,0.49873665310222648
2010-10-18 13:00:00,41.7,46.77626707911062,0.025,0.49873665310222648
2010-10-18 14:00:00,43.2,44.519945693096346,0.025,0.47933816969160814
2010-10-18 15:00:00,46.5,51.682541813589985,0.025,0.46965438300331885
2010-10-18 16:00:00,52.1,50.174581632126454,0.0,0.39329915693776574
2010-10-18 17:00:00,56.8,50.174581632126454,0.025,0.35642676962773712
2010-10-18 18:00:00,57.5,20.417859856658186,0.0,0.3208503249935426
2010-10-18 19:00:00,47.7,16.975567059882593,0.025,0.3208503249935426
2010-10-18 20:00:00,29.6,7.511610232946099,0.1,0.29518695933482086
2010-10-18 21:00:00,5.2,23.040258399999995,0.175,0.34739966775171327
2010-10-18 22:00:00,4.9,24.23571592006999,0.025,0.33845830223145912
2010-10-18 23:00:00,16.8,4.973664872941967,0.0,0.32960709693108214
2010-10-19 00:00:00,22.5,24.23571592006999,0.025,0.32960709693108214
2010-10-19 01:00:00,6.5,16.298655937599122,0.1,0.35642676962773712
2010-10-19 02:00:00,5.0,17.477940299310685,0.05,0.37471977217627805
2010-10-19 03:00:00,4.8,15.203854686783139,0.0,0.36553503967210799
2010-10-19 04:00:00,14.9,36.54272290245547,0.075,0.39329915833172147
2010-10-19 05:00:00,44.6,58.23073994059297,0.025,0.39329915833172147
2010-10-19 06:00:00,44.8,44.8,0.025,0.3655350403536346
2010-10-19 07:00:00,40.9,58.23073994059297,0.1,0.3384583048829749
2010-10-19 08:00:00,47.3,58.23073994059297,0.075,0.35642677300600134
2010-10-19 09:00:00,48.1,58.23073994059297,0.1,0.39329916111963281
2010-10-19 10:00:00,47.1,45.11734612245796,0.2,0.45998851748200131
2010-10-19 11:00:00,40.0,42.90653750494761,0.1,0.45998851748200131
2010-10-19 12:00:00,38.6,41.743031175724546,0.1,0.47933817402375367
2010-10-19 13:00:00,37.2,43.35725072883547,0.05,0.49873665671717904
2010-10-19 14:00:00,38.3,46.295134485313184,0.075,0.49873665671717904
2010-10-19 15:00:00,40.4,51.80777926951299,0.075,0.51813812821260707
2010-10-19 16:00:00,45.1,58.23073994059297,0.075,0.53749672852532582
2010-10-19 17:00:00,51.0,58.23073994059297,0.1,0.53749672852532582
2010-10-19 18:00:00,51.0,47.879831341892015,0.05,0.52782564503750184
2010-10-19 19:00:00,44.7,29.509,0.1,0.52782564503750184
2010-10-19 20:00:00,32.8,29.849979999999995,0.15,0.50843989028537395
2010-10-19 21:00:00,5.1,4.927095787741564,0.025,0.47933817618982644
2010-10-19 22:00:00,4.9,16.922896941917813,0.05,0.45998851964006582
2010-10-19 23:00:00,17.3,22.52833669840743,0.025,0.45034623980443311
2010-10-20 00:00:00,22.8,22.8,0.0,0.42161698659365432
2010-10-20 01:00:00,8.5,4.955276935993365,0.0,0.39329916181661062
2010-10-20 02:00:00,5.0,4.955276935993365,0.0,0.3655350430797415
2010-10-20 03:00:00,4.9,15.203854686783139,0.0,0.32960710021108397
2010-10-20 04:00:00,11.4,44.64454137273204,0.0,0.31219210606863312
2010-10-20 05:00:00,39.3,38.358810631545374,0.05,0.29518696058578264
2010-10-20 06:00:00,38.6,41.743031175724546,0.125,0.28684743712284722
2010-10-20 07:00:00,42.4,47.22227701711318,0.0,0.27862125991214293
2010-10-20 08:00:00,56.3,47.879831341892015,0.1,0.29518695870934009
2010-10-20 09:00:00,56.3,47.22227701711318,0.0,0.28684743712284722
2010-10-20 10:00:00,54.3,54.3,0.0,0.28684743712284722
2010-10-20 11:00:00,44.2,38.43116744208176,0.025,0.29518695870934009
2010-10-20 12:00:00,44.5,37.214722323332786,0.0,0.29518695870934009
2010-10-20 13:00:00,43.1,38.43116744208176,0.025,0.30363638600097209
2010-10-20 14:00:00,42.0,40.51887489332502,0.05,0.32085032629116106
2010-10-20 15:00:00,43.9,45.112142285720566,0.075,0.32960709889908324
2010-10-20 16:00:00,49.2,50.89851629765007,0.075,0.31219210606863312
2010-10-20 17:00:00,55.7,50.89851629765007,0.075,0.33845830620873274
2010-10-20 18:00:00,50.5,47.879831341892015,0.05,0.32085032888639775
2010-10-20 19:00:00,40.3,4.948085698636748,0.175,0.38397613317727175
2010-10-20 20:00:00,31.7,4.948085698636748,0.0,0.38397613317727175
2010-10-20 21:00:00,5.2,4.948085698636748,0.0,0.37471977423741309
2010-10-20 22:00:00,4.8,17.42455820951748,0.0,0.37471977423741309
2010-10-20 23:00:00,18.1,22.609835688885198,0.0,0.36553504171668805
2010-10-21 00:00:00,22.4,22.4,0.0,0.34739966976001357
2010-10-21 01:00:00,6.9,4.956561992332007,0.0,0.32085032629116106
2010-10-21 02:00:00,4.9,4.956561992332007,0.0,0.2951869580838592
2010-10-21 03:00:00,4.9,15.203854686783139,0.0,0.27051168464819353
2010-10-21 04:00:00,10.2,39.377394562833544,0.0,0.25465446258559676
2010-10-21 05:00:00,39.1,38.43116744208176,0.05,0.2172442348599195
2010-10-21 06:00:00,40.3,42.32571670236415,0.1,0.24691240750769627
2010-10-21 07:00:00,44.2,56.163570659736365,0.0,0.24691240750769627
2010-10-21 08:00:00,57.4,56.163570659736365,0.025,0.25465446433017835
2010-10-21 09:00:00,58.6,56.53449946181545,0.0,0.25465446433017835
2010-10-21 10:00:00,54.2,54.2,0.0,0.25465446433017835
2010-10-21 11:00:00,46.7,44.60117896091243,0.075,0.27862126112932983
2010-10-21 12:00:00,44.7,42.96457625346332,0.025,0.28684743835717119
2010-10-21 13:00:00,44.1,41.82012182300718,0.05,0.30363638726804609
2010-10-21 14:00:00,45.3,44.05555237968221,0.05,0.32085032758877929
2010-10-21 15:00:00,43.9,49.10914092915703,0.1,0.3384583048829749
2010-10-21 16:00:00,49.2,56.267904736289566,0.2,0.37471977492445818
2010-10-21 17:00:00,54.8,50.778961408355045,0.1,0.41212481504897625
2010-10-21 18:00:00,47.7,44.6308252726387,0.1,0.44073317857693817
2010-10-21 19:00:00,43.8,31.595299670931,0.1,0.47933817330172945
2010-10-21 20:00:00,15.7,4.927715376242683,0.075,0.5084398881168769
2010-10-21 21:00:00,5.1,4.927715376242683,0.0,0.47933817330172945
2010-10-21 22:00:00,15.1,17.9920775302455,0.025,0.47933817330172945
2010-10-21 23:00:00,22.5,22.546884982219638,0.075,0.48903417266893578
2010-10-22 00:00:00,14.9,4.979400763369878,0.05,0.48903417266893578
2010-10-22 01:00:00,4.9,4.979400763369878,0.0,0.45034623765227244
2010-10-22 02:00:00,4.8,4.955580534358914,0.0,0.37471977561150316
2010-10-22 03:00:00,4.9,4.9,0.0,0.33845830554585377
2010-10-22 04:00:00,14.3,38.97309133404657,0.0,0.30363638790158298
2010-10-22 05:00:00,46.3,44.6308252726387,0.0,0.27051168764713851
2010-10-22 06:00:00,47.8,47.8,0.025,0.25465446491170562
2010-10-22 07:00:00,44.3,44.3,0.0,0.25465446491170562
2010-10-22 08:00:00,60.0,55.82753331540269,0.0,0.24691240807979431
2010-10-22 09:00:00,67.1,57.07927332078188,0.0,0.22446201425286305
2010-10-22 10:00:00,58.2,58.2,0.0,0.21016236297601432
2010-10-22 11:00:00,48.2,44.53157769084709,0.0,0.21016236297601432
2010-10-22 12:00:00,45.2,41.09039504352159,0.0,0.21014287068983872
2010-10-22 13:00:00,46.6,45.17794972000308,0.025,0.21735008116987786
2010-10-22 14:00:00,47.1,43.946220666044276,0.05,0.23218476825695733
2010-10-22 15:00:00,45.8,49.136398650409916,0.1,0.263476433901771
2010-10-22 16:00:00,48.6,59.51984392718311,0.1,0.28828239541076794
2010-10-22 17:00:00,49.0,50.778961408355045,0.175,0.35006380319081631
2010-10-22 18:00:00,44.4,15.732801456062646,0.1,0.38738477058947929
2010-10-22 19:00:00,18.5,8.341217980345949,0.275,0.49446523786427843
2010-10-22 20:00:00,5.5,4.906234461835868,0.025,0.50433943922373625
2010-10-22 21:00:00,5.1,4.906234461835868,0.0,0.50433943922373625
2010-10-22 22:00:00,4.9,4.964364123285107,0.0,0.50433943922373625
2010-10-22 23:00:00,6.8,9.110889449697625,0.0,0.49446523786427843
2010-10-23 00:00:00,22.8,4.945054886299575,0.025,0.4845944265973996
2010-10-23 01:00:00,12.6,12.6,0.025,0.45506265447554495
2010-10-23 02:00:00,4.9,4.945054886299575,0.025,0.42577726808246519
2010-10-23 03:00:00,5.0,4.931538420409702,0.0,0.35927528534536146
2010-10-23 04:00:00,4.8,4.8,0.0,0.32297238094644132
2010-10-23 05:00:00,12.7,12.7,0.05,0.24756650418729254
2010-10-23 06:00:00,44.1,49.095479055286944,0.125,0.27989242481811061
2010-10-23 07:00:00,68.8,59.51984392718311,0.05,0.29678912609978947
2010-10-23 08:00:00,77.2,62.30389074902817,0.025,0.30540896149168395
2010-10-23 09:00:00,81.8,44.49210438359296,0.0,0.30540896149168395
2010-10-23 10:00:00,58.0,41.82012182300718,0.0,0.29678912609978947
2010-10-23 11:00:00,53.7,44.49210438359296,0.2,0.35927528396647246
2010-10-23 12:00:00,48.1,39.377394562833544,0.05,0.36856929678177364
2010-10-23 13:00:00,47.0,42.96457625346332,0.125,0.41609762309036036
2010-10-23 14:00:00,46.7,43.99235446623099,0.125,0.46488712379404751
2010-10-23 15:00:00,52.5,28.253559999999997,0.025,0.45506265374451227
2010-10-23 16:00:00,42.2,10.080584368349998,0.05,0.42577726808246519
2010-10-23 17:00:00,12.5,4.906453826000755,0.025,0.41609762309036036
2010-10-23 18:00:00,5.4,8.341217980345949,0.1,0.44526559402931432
2010-10-23 19:00:00,5.4,5.486906383375544,0.175,0.51421098036544688
2010-10-23 20:00:00,5.4,4.906453826000755,0.35,0.64882559115016814
2010-10-23 21:00:00,5.1,4.906453826000755,0.1,0.61146726744811142
2010-10-23 22:00:00,14.0,22.61297364128762,0.075,0.62091960904890542
2010-10-23 23:00:00,21.9,4.964517678200528,0.075,0.60194845455135559
2010-10-24 00:00:00,17.1,4.964517678200528,0.0,0.55355001366786261
2010-10-24 01:00:00,5.0,4.964517678200528,0.0,0.54374931961800366
2010-10-24 02:00:00,4.9,4.9751623747403695,0.0,0.52407382101340949
2010-10-24 03:00:00,5.1,4.952613662318258,0.0,0.51421097889497058
2010-10-24 04:00:00,4.8,4.8,0.0,0.47473304362845137
2010-10-24 05:00:00,6.1,6.1,0.0,0.4064686065166595
2010-10-24 06:00:00,9.9,9.9,0.0,0.27989242668010406
2010-10-24 07:00:00,39.4,63.21764416884165,0.0,0.24756650535325253
2010-10-24 08:00:00,49.7,63.21764416884165,0.025,0.23218476881988881
2010-10-24 09:00:00,50.6,63.21764416884165,0.0,0.21014287068983872
2010-10-24 10:00:00,42.8,37.214722323332786,0.125,0.24756650360431243
2010-10-24 11:00:00,39.1,41.09039504352159,0.125,0.28828239415177714
2010-10-24 12:00:00,39.1,46.76661172569445,0.025,0.29678912546172864
2010-10-24 13:00:00,40.6,46.76661172569445,0.075,0.32297237962239089
2010-10-24 14:00:00,40.5,49.095479055286944,0.05,0.34093971686307067
2010-10-24 15:00:00,42.4,42.2880016916549,0.025,0.35006380455704122
2010-10-24 16:00:00,25.5,12.465107834752152,0.025,0.35927528396647246
2010-10-24 17:00:00,9.8,5.442584127854017,0.05,0.37794083962000702
2010-10-24 18:00:00,5.2,8.341217980345949,0.1,0.40646860866283463
2010-10-24 19:00:00,5.3,5.442584127854017,0.175,0.47473304583113796
2010-10-24 20:00:00,5.2,5.101512540322613,0.3,0.54374932546821708
2010-10-24 21:00:00,5.1,14.096084944262145,0.0,0.49446524080681487
2010-10-24 22:00:00,4.7,6.773825210799998,0.0,0.4845944295380249
2010-10-24 23:00:00,14.7,16.97602785934247,0.05,0.47473304950228234
2010-10-25 00:00:00,18.6,18.6,0.025,0.4648871267254614
2010-10-25 01:00:00,4.7,5.121741144758079,0.0,0.45506265666864287
2010-10-25 02:00:00,4.9,5.121741144758079,0.0,0.44526559621562356
2010-10-25 03:00:00,4.8,15.172698280748195,0.0,0.42577727025127021
2010-10-25 04:00:00,13.6,46.296594139719225,0.0,0.38738477341425692
2010-10-25 05:00:00,38.5,44.49210438359296,0.025,0.33190772991535233
2010-10-25 06:00:00,41.4,41.4,0.025,0.23980835631982755
2010-10-25 07:00:00,40.5,63.21764416884165,0.0,0.23980835631982755
2010-10-25 08:00:00,53.0,63.21764416884165,0.0,0.23980835631982755
2010-10-25 09:00:00,59.3,60.15235091818915,0.0,0.22469799403578938
2010-10-25 10:00:00,47.3,43.99235446623099,0.025,0.22469799403578938
2010-10-25 11:00:00,43.9,45.17794972000308,0.0,0.22469799403578938
2010-10-25 12:00:00,41.7,37.214722323332786,0.05,0.23980835631982755
2010-10-25 13:00:00,42.9,47.21991573838545,0.0,0.23980835631982755
2010-10-25 14:00:00,44.3,45.748206446976724,0.0,0.23980835631982755
2010-10-25 15:00:00,44.9,48.567403693270656,0.0,0.23218476825695733
2010-10-25 16:00:00,51.8,49.095479055286944,0.0,0.22469799403578938
2010-10-25 17:00:00,56.9,44.43447306851507,0.0,0.22469799403578938
2010-10-25 18:00:00,57.6,40.1249180650088,0.0,0.22469799403578938
2010-10-25 19:00:00,44.0,15.732801456062646,0.1,0.25545675176778304
2010-10-25 20:00:00,31.0,4.978653160931458,0.075,0.27162268248318955
2010-10-25 21:00:00,5.0,4.978653160931458,0.075,0.29678912801397217
2010-10-25 22:00:00,4.9,16.97602785934247,0.025,0.28828239666975874
2010-10-25 23:00:00,20.5,22.61297364128762,0.05,0.30540896343072466
2010-10-26 00:00:00,22.1,22.1,0.0,0.30540896343072466
2010-10-26 01:00:00,4.9,4.959540048856414,0.0,0.30540896343072466
2010-10-26 02:00:00,4.7,4.941678034199489,0.025,0.31413805755525515
2010-10-26 03:00:00,4.9,13.510065460490203,0.0,0.31413805755525515
2010-10-26 04:00:00,11.9,39.03781475368282,0.0,0.31413805755525515
2010-10-26 05:00:00,42.8,40.1249180650088,0.0,0.27989242668010406
2010-10-26 06:00:00,44.9,44.43447306851507,0.0,0.25545675236050847
2010-10-26 07:00:00,45.8,58.57835636493888,0.025,0.23980835631982755
2010-10-26 08:00:00,57.4,58.57835636493888,0.0,0.23218476825695733
2010-10-26 09:00:00,58.2,58.22484945545721,0.1,0.24756650418729254
2010-10-26 10:00:00,53.8,53.8,0.125,0.2882823947812726
2010-10-26 11:00:00,47.8,45.0361953628015,0.025,0.29678912609978947
2010-10-26 12:00:00,47.3,46.76661172569445,0.0,0.2882823947812726
2010-10-26 13:00:00,46.1,47.24394101686981,0.1,0.32297237962239089
2010-10-26 14:00:00,46.5,45.0361953628015,0.025,0.33190772656839784
2010-10-26 15:00:00,47.7,51.80544548865909,0.0,0.33190772656839784
2010-10-26 16:00:00,48.7,49.095479055286944,0.0,0.33506037307804548
2010-10-26 17:00:00,54.8,56.89217623317403,0.025,0.33506037307804548
2010-10-26 18:00:00,60.7,43.97525368845318,0.025,0.34426775735490978
2010-10-26 19:00:00,50.8,31.14,0.0,0.30804504602031124
2010-10-26 20:00:00,35.3,4.929174623939642,0.075,0.29058470033667116
2010-10-26 21:00:00,5.3,4.929174623939642,0.05,0.29925709855955895
2010-10-26 22:00:00,4.9,20.44250189966073,0.025,0.30804504733822635
2010-10-26 23:00:00,16.1,22.022641407003103,0.075,0.29925709921005705
2010-10-27 00:00:00,22.6,22.6,0.0,0.29058470097841282
2010-10-27 01:00:00,10.5,4.998295565730424,0.0,0.29058470097841282
2010-10-27 02:00:00,5.0,4.998295565730424,0.0,0.29058470097841282
2010-10-27 03:00:00,5.0,11.87414936646092,0.0,0.28203174059748026
2010-10-27 04:00:00,12.0,42.87744965493791,0.0,0.27360190195838563
2010-10-27 05:00:00,39.9,45.0361953628015,0.0,0.27360190195838563
2010-10-27 06:00:00,49.0,44.43447306851507,0.0,0.24908482237754392
2010-10-27 07:00:00,47.2,57.59516635425527,0.025,0.24118011134237416
2010-10-27 08:00:00,65.5,57.59516635425527,0.0,0.23341376836644578
2010-10-27 09:00:00,67.0,59.96661644797869,0.025,0.21830555969836851
2010-10-27 10:00:00,58.6,47.85960997754225,0.05,0.2334137677930237
2010-10-27 11:00:00,46.9,47.23075871180886,0.0,0.2334137677930237
2010-10-27 12:00:00,46.4,46.31633112846241,0.0,0.2334137677930237
2010-10-27 13:00:00,46.7,46.34143178992369,0.075,0.25712528401735879
2010-10-27 14:00:00,43.1,47.85960997754225,0.025,0.26529866086643705
2010-10-27 15:00:00,44.8,48.60718258528946,0.0,0.26529866086643705
2010-10-27 16:00:00,50.3,61.033642059509546,0.025,0.27360190133498796
2010-10-27 17:00:00,55.5,61.033642059509546,0.025,0.27360190133498796
2010-10-27 18:00:00,53.0,43.97525368845318,0.05,0.29058470033667116
2010-10-27 19:00:00,44.5,35.5549886236938,0.075,0.30804504799718391
2010-10-27 20:00:00,31.5,4.999164827207908,0.0,0.29058470097841282
2010-10-27 21:00:00,5.2,4.999164827207908,0.025,0.29925709921005705
2010-10-27 22:00:00,4.7,16.239059156319385,0.075,0.32595106013168829
2010-10-27 23:00:00,21.2,22.609081548901333,0.125,0.34426775873398618
2010-10-28 00:00:00,22.1,22.1,0.075,0.36295727270180878
2010-10-28 01:00:00,6.2,5.059415379045536,0.075,0.39160120347315031
2010-10-28 02:00:00,4.9,5.059415379045536,0.025,0.39160120347315031
